bank,tag,family,correct,n_tokens,start,depth_frac,pr,cos_consecutive,contraction,step_norm,pre_floor
ds_bank,trained_local_n4_ns128_seed0,local,False,25,84,1.0,1.194223023317131,0.8848303367262865,0.8811330350357319,0.00038567086952204135,96
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,0,0.0,9.01795907045325,0.28285690482819825,0.8408219207076472,22.70172109988976,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,4,0.044444444444444446,7.804844764778407,0.4770410687318837,0.823823823152938,11.59640276733344,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,8,0.08888888888888889,7.142979128263007,0.5254315739392733,0.8086170830313992,4.842358883291797,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,12,0.13333333333333333,6.862660572552132,0.4952834979453678,0.8037201636207043,2.1524937315832373,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,16,0.17777777777777778,5.902874497590883,0.4987605731184907,0.8096395440949682,0.845370077018504,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,20,0.2222222222222222,4.751859766844481,0.5271153625220145,0.8612143572018834,0.3854081877894935,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,24,0.26666666666666666,3.642280060560437,0.5502343306322557,0.8975127654452006,0.24842870858231775,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,28,0.3111111111111111,2.9043757294085375,0.5728832126381271,0.8969148657343767,0.1637773122788189,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,32,0.35555555555555557,2.5673053094694676,0.5924812541271807,0.8883308615243871,0.11069025582850106,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,36,0.4,2.38634740414567,0.6020870519247907,0.8891704922254963,0.06578736552965399,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,40,0.4444444444444444,2.169030708437666,0.5888462599399878,0.9016114949513699,0.04131447023915909,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,44,0.4888888888888889,2.076405284352208,0.5732712055413368,0.9033829493286814,0.027853239881845696,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,48,0.5333333333333333,2.0403333363699874,0.5615050826517359,0.9043224853545166,0.01876114382795149,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,52,0.5777777777777777,2.02003415165313,0.5622117596632847,0.909671510602378,0.012783895202688623,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,56,0.6222222222222222,1.9931207603622623,0.5692334485859855,0.9096724167376831,0.008602472091885555,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,60,0.6666666666666666,1.9834587410835796,0.5701208011704104,0.9073066527503281,0.005790064131927277,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,64,0.7111111111111111,1.9965652587726528,0.5635426698823506,0.9072933937259043,0.004024723705856371,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,68,0.7555555555555555,2.0054561898725205,0.5597799488569453,0.908279118620142,0.002772911304814458,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,72,0.8,2.0011324261621457,0.5626377069494378,0.9087648321861551,0.0018516435605425183,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,76,0.8444444444444444,2.0118105869800282,0.5620644278674632,0.9077596835778075,0.001239724850616325,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,80,0.8888888888888888,2.0659608408688066,0.5461593604278385,0.9106175318356984,0.0008486613589201288,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,84,0.9333333333333333,2.161321979396622,0.5192275145458928,0.9136618294984554,0.0006120996410724051,102
ds_bank,trained_count_ones_n4_ns128_seed0,count_ones,False,20,88,0.9777777777777777,2.337284227278236,0.47962421032529934,0.9153950361920636,0.0004164287180989184,102
ds_bank,trained_track_n4_ns128_seed1,track,False,22,0,0.0,10.056994254189807,0.1696274147559652,0.8223087585138568,24.063236238653694,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,4,0.0425531914893617,8.579341895110323,0.3411845264372534,0.8342957380446884,10.392161172629375,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,8,0.0851063829787234,6.091585618463846,0.45741999323067256,0.8577352575471721,5.344267419088583,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,12,0.1276595744680851,4.219065656043497,0.4929473920860229,0.8727155578235908,3.0924422725946332,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,16,0.1702127659574468,3.267555595146083,0.5191407875937389,0.8831769845689345,1.818627508859739,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,20,0.2127659574468085,2.819920170152184,0.536835028963602,0.8685477856527983,1.1554663975405632,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,24,0.2553191489361702,2.8543334141047785,0.5532921295743406,0.8339563561872254,0.605613054084976,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,28,0.2978723404255319,3.267688503261396,0.5915868729577409,0.8200132876904451,0.26771977898778654,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,32,0.3404255319148936,3.544528123516518,0.6500946321584148,0.8340207356776981,0.128916608391659,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,36,0.3829787234042553,2.816674532273956,0.7535987290236723,0.8584074511344767,0.06312443037569744,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,40,0.425531914893617,1.8489863119919032,0.8605827391974675,0.8965811932596797,0.03438237279921486,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,44,0.46808510638297873,1.3390896558965564,0.929647382473624,0.9183340267390425,0.026703831270115535,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,48,0.5106382978723404,1.1257532460995292,0.971515265813645,0.9190091122618265,0.01881021869990758,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,52,0.5531914893617021,1.0520769156226228,0.98833949096703,0.9266456575567723,0.013337448631815085,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,56,0.5957446808510638,1.0202181502555645,0.9954526250941483,0.9286678404685716,0.01005910028654595,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,60,0.6382978723404256,1.0072587723281008,0.9982733634071143,0.9283583013446102,0.007461353670161777,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,64,0.6808510638297872,1.0029768594509565,0.9990122338541176,0.9288734886060338,0.00554108656378317,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,68,0.723404255319149,1.0022076316407005,0.9988035245195362,0.9294658145716477,0.004128745247714735,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,72,0.7659574468085106,1.0029801839558647,0.9980646435516601,0.9291222658136962,0.003089469799999244,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,76,0.8085106382978723,1.004755252373109,0.9967443843635152,0.929266232109529,0.002292438965472326,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,80,0.851063829787234,1.009570235655792,0.9934948371542134,0.9292791097759739,0.001719044169124065,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,84,0.8936170212765957,1.0166545616055793,0.9879797935213737,0.929601142044183,0.001281983252219817,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,88,0.9361702127659575,1.027066718465764,0.9810993310012992,0.9298656064507035,0.0009565177648703878,106
ds_bank,trained_track_n4_ns128_seed1,track,False,22,92,0.9787234042553191,1.0471987960149127,0.9681754632732709,0.9298792809394784,0.0007114362913254344,106
ds_bank,trained_local_n4_ns128_seed1,local,False,25,0,0.0,9.107666073588941,0.24118028923510482,0.853305843463947,28.308284571304704,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,4,0.043010752688172046,8.468930620013818,0.3726987408965979,0.8369678524126742,14.092423644791293,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,8,0.08602150537634409,6.5768209808321805,0.5098501791284734,0.8556210111548902,6.570636709162336,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,12,0.12903225806451613,4.320347543713703,0.682677826939863,0.9063802283067033,3.8556328088478717,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,16,0.17204301075268819,3.515672191166339,0.7911688286396465,0.8959008848058244,3.1093735003453755,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,20,0.21505376344086022,3.1603026405929038,0.806194966594099,0.8815888920127544,1.626702819298635,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,24,0.25806451612903225,3.336591611521324,0.8279506531134857,0.8938482467370333,1.0707336835116803,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,28,0.3010752688172043,2.5090472638421324,0.877373530726327,0.8764694341268215,0.676628437380984,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,32,0.34408602150537637,1.5499141850759655,0.934576657835256,0.9128756057037252,0.3516608750249631,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,36,0.3870967741935484,1.4365834449684627,0.9516262016164446,0.9265021454529906,0.32269073535173753,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,40,0.43010752688172044,1.3528021881454346,0.9655009760993637,0.9097881797786546,0.19775982800159714,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,44,0.4731182795698925,1.2493087774145135,0.9737844455933868,0.9344203683857233,0.1472989617093871,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,48,0.5161290322580645,1.136740116438383,0.9852254262217567,0.9324752243727962,0.11940571943828175,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,52,0.5591397849462365,1.0627155968921327,0.9929014754563036,0.9337509197494236,0.08209204294710484,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,56,0.6021505376344086,1.0278233019742309,0.9968516889805414,0.9420482284239821,0.06948866708011521,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,60,0.6451612903225806,1.0113804977014722,0.998801316374104,0.9385632938010667,0.051086117898831024,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,64,0.6881720430107527,1.0045933962479756,0.9994627992685572,0.9440980497740686,0.04159871282189507,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,68,0.7311827956989247,1.0019037610589148,0.9997703662111889,0.9428336353266057,0.03246646340942552,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,72,0.7741935483870968,1.0006660922411288,0.9998991559919677,0.9446609769463635,0.025854872430568183,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,76,0.8172043010752689,1.0002528736854754,0.999936629024496,0.9450700789187969,0.02064567246348438,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,80,0.8602150537634409,1.000157827226257,0.9999304694666388,0.9455239839585426,0.01643253473208211,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,84,0.9032258064516129,1.0001778821770373,0.9998939520852826,0.9462456257227284,0.013185814893306134,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,88,0.946236559139785,1.000252125522649,0.9998277363709722,0.9464524948579218,0.010565744382179162,105
ds_bank,trained_local_n4_ns128_seed1,local,False,25,92,0.989247311827957,1.000348797651818,0.9997583108365685,0.9468626547524198,0.008485361306242908,105
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,0,0.0,9.039947883318584,0.27751966709630016,0.8487496252072552,25.036152735645075,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,4,0.05333333333333334,8.115748714870813,0.4053942059535833,0.8462643901231719,11.889605713882036,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,8,0.10666666666666667,6.574395287296547,0.4923597335176492,0.8301125326256718,6.412542596019551,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,12,0.16,5.819792677385044,0.5300726887342926,0.7922761517835863,2.8317575372982384,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,16,0.21333333333333335,5.8939892661529445,0.5991884107373422,0.7870674040371951,0.9850475716562989,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,20,0.26666666666666666,5.101865560779561,0.6694693191898933,0.8080859565922947,0.4116313532515539,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,24,0.32,4.4036693358821575,0.7349393850533246,0.829772534838339,0.18084672398566926,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,28,0.37333333333333335,4.438287000871495,0.7735401724599584,0.8596047503206348,0.09311442762076794,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,32,0.4266666666666667,4.369097481219048,0.7972897860717842,0.8631185573475948,0.05594453343680432,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,36,0.48,4.485163435533044,0.8060201451170065,0.8474203400012146,0.029651860758556095,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,40,0.5333333333333333,4.235608676401905,0.8188956781130348,0.8695482731440012,0.014492626478491314,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,44,0.5866666666666667,3.867862945337315,0.8260108944159746,0.888291784013804,0.009587018291416602,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,48,0.64,3.071576395118175,0.8273713634247702,0.8797746735214848,0.005652475544784736,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,52,0.6933333333333334,2.742327205377838,0.8255080182650346,0.889120336239609,0.003318167705080471,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,56,0.7466666666666667,2.513369858794806,0.8308494473774267,0.8986619655189202,0.0022138403205979934,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,60,0.8,2.2368219433472927,0.8379209887360429,0.9049188930997891,0.0013908887259558437,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,64,0.8533333333333334,2.1277072429569133,0.8345177241880882,0.9058210987175008,0.0009945628079767446,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,68,0.9066666666666666,1.978245482502377,0.8303749280214844,0.9006728167873527,0.0006289723943440223,87
ds_bank,trained_count_ones_n4_ns128_seed1,count_ones,False,20,72,0.96,1.9553708001341825,0.7999315193542004,0.9089340292701084,0.00042032041726897096,87
ds_bank,trained_track_n8_ns128_seed0,track,False,34,0,0.0,9.80089140784353,0.06761064530629964,0.8251656576802071,23.110960489291124,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,4,0.042105263157894736,8.098856802787935,0.27215801843336823,0.8334810842427014,10.94952022148766,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,8,0.08421052631578947,6.622064606928908,0.411317395460512,0.8192750100750426,5.478410892191772,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,12,0.12631578947368421,6.169427188052243,0.5023101772288996,0.8052425218472912,2.1558325998672467,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,16,0.16842105263157894,5.278405727607671,0.5702961199111634,0.8271552186925452,0.9434813631481906,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,20,0.21052631578947367,3.815308090322013,0.6941284695504613,0.846281922290146,0.48593321024780745,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,24,0.25263157894736843,2.2131212196873786,0.8264382791755117,0.8621186758305026,0.2523596859710131,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,28,0.29473684210526313,1.553324093572609,0.9008488154947843,0.8730713364302539,0.14764804538656734,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,32,0.3368421052631579,1.3244647390027273,0.9337851879814832,0.8793543958207529,0.08341572603870373,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,36,0.37894736842105264,1.20867185040283,0.9544448823118905,0.8988486719524917,0.04976763550244103,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,40,0.42105263157894735,1.1372783997983584,0.9686137131338086,0.9099348061933606,0.037230995830368444,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,44,0.4631578947368421,1.0816946826810183,0.9812322874892655,0.910686349520655,0.02401208658422719,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,48,0.5052631578947369,1.0414920019543492,0.9905565675772902,0.9212485183266705,0.017182321993486772,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,52,0.5473684210526316,1.0163463142307756,0.9960483130702655,0.9235691426752508,0.012429918676088902,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,56,0.5894736842105263,1.0068355617908817,0.9982437808940087,0.9266272492528551,0.009172733716606585,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,60,0.631578947368421,1.0031637932986186,0.9989846289539078,0.928485805640085,0.006752871301944218,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,64,0.6736842105263158,1.0019705208417626,0.9990578236725202,0.9296766480321617,0.005054871920816528,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,68,0.7157894736842105,1.0023250845082186,0.9985043313630367,0.9303194359788498,0.003768396333359424,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,72,0.7578947368421053,1.0036558528948327,0.9973687271726138,0.9309867371087958,0.002837887779183706,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,76,0.8,1.0058380070730717,0.9958725821909886,0.9311630913519217,0.0021233728641550115,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,80,0.8421052631578947,1.0096390187743192,0.9933493525639185,0.9319342661112774,0.0016053395490324266,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,84,0.8842105263157894,1.01815414527351,0.9872172319743108,0.9317409956389515,0.0012075015280750881,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,88,0.9263157894736842,1.04066247474249,0.9705745818485751,0.933487416251802,0.000911709149439063,107
ds_bank,trained_track_n8_ns128_seed0,track,False,34,92,0.968421052631579,1.0683517715399,0.9492955265995717,0.9338815426193671,0.0006896030610179019,107
ds_bank,trained_local_n8_ns128_seed0,local,False,37,0,0.0,9.436690099278929,0.11823825593539167,0.8533130548202454,24.666680553833842,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,4,0.05,7.658021907539233,0.2772335466161323,0.871359168520374,14.095031517352673,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,8,0.1,5.537744776918486,0.41920636990651433,0.879411280050029,8.429903255930332,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,12,0.15,4.053106505431674,0.6256575375965107,0.8791237672670933,5.126694655451036,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,16,0.2,3.771313359006261,0.7364891576056849,0.8290160201570073,3.2033983012697,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,20,0.25,4.168522566922489,0.7862298757616937,0.8117691989111709,1.1468067081055273,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,24,0.3,3.9066081378734827,0.799129773149375,0.8697937066340792,0.5677473704368918,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,28,0.35,2.5495414544860786,0.8655357534864444,0.9174416321371563,0.3677972562531038,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,32,0.4,1.7025398535004108,0.9339649698876844,0.9049934075068342,0.292715589252149,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,36,0.45,1.2443509622276867,0.9802851011571376,0.8695111959603002,0.17235059346509482,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,40,0.5,1.0953886515064248,0.9905134914778337,0.8641102256464787,0.09344810107862189,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,44,0.55,1.0490783000422634,0.993689212472276,0.8748033789171108,0.053160869953840006,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,48,0.6,1.028557154223276,0.9952516359922086,0.8766790629937383,0.03240427496318794,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,52,0.65,1.0213641769857358,0.9962744002889236,0.8719840009140651,0.018553006809225434,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,56,0.7,1.018796949013839,0.9973045316306343,0.869538175644937,0.010792991561235473,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,60,0.75,1.0148794860241752,0.9978038614235757,0.8720648300521384,0.006056516332003988,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,64,0.8,1.0115500610628718,0.9972286638133209,0.8761190236744164,0.00360413975724311,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,68,0.85,1.0118156507255782,0.9944067305472949,0.8753117184995934,0.002113327026090096,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,72,0.9,1.0245106360497134,0.9849170422985641,0.8759171226756935,0.001238514010818989,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,76,0.95,1.0627758787379686,0.9597699823593749,0.8799934349915587,0.0007316163107886823,92
ds_bank,trained_local_n8_ns128_seed0,local,False,37,80,1.0,1.151615696038153,0.9100660017965816,0.8822426760703365,0.0004460721574068809,92
ds_bank,trained_count_ones_n8_ns128_seed0,count_ones,False,24,0,0.0,9.657986728270465,0.2058805963432506,0.8519564113890244,26.41895083022591,106
ds_bank,trained_count_ones_n8_ns128_seed0,count_ones,False,24,4,0.0425531914893617,8.203599877337616,0.40008901172317574,0.8354501539288791,12.825998751308767,106
ds_bank,trained_count_ones_n8_ns128_seed0,count_ones,False,24,8,0.0851063829787234,6.832228363423773,0.5727466316577714,0.8405909601782561,5.891378233242179,106
